# B2  M_xy  beta  p  rho  v2
  2.503118e-02  -3.158379e-07   1.574201e+03   7.839197e-01   8.826481e-01   4.706566e+00
  4.594502e-02  -1.288999e-06   2.954019e+02   2.700113e-01   6.583402e-01   5.184242e+00
  2.922589e-02   2.611243e-06   1.742725e+03   1.013274e+00   5.452449e-01   2.018877e+00
  3.993103e-04   1.778611e-07   1.089059e-05   8.651516e-11   8.651516e-01   2.421557e+01
           nan            nan            nan            nan           -inf            inf
           inf  2.312785e+190            nan            nan -2.014130e+190            inf
           nan            nan            nan            nan            inf            nan
  2.497387e-02   4.259394e-07   1.580522e+03   7.852654e-01   8.834916e-01   4.704733e+00
  2.506422e-02  -5.636132e-09   1.569052e+03   7.823870e-01   8.813047e-01   4.700972e+00
  4.608154e-02  -3.849672e-06   3.003796e+02   2.753769e-01   6.585191e-01   5.148877e+00
  2.894292e-02   1.366681e-06   1.759077e+03   1.012879e+00   5.472366e-01   2.047575e+00
  3.892610e-04  -2.778737e-08   1.124095e-05   8.705104e-11   8.705104e-01   2.414117e+01
  3.804491e-04   5.004128e-08   1.143035e-05   8.651397e-11   8.651397e-01   2.465041e+01
           nan           -inf            nan            nan            inf            nan
  4.593892e-02  -3.761746e-06   2.898543e+02   2.649053e-01   6.598970e-01   5.181620e+00
  2.495741e-02  -2.038302e-08   1.578052e+03   7.835219e-01   8.824869e-01   4.705996e+00
  2.508349e-02  -4.376110e-07   1.568838e+03   7.828819e-01   8.824258e-01   4.706170e+00
  4.577337e-02   3.571017e-06   2.943407e+02   2.680362e-01   6.606190e-01   5.195943e+00
  2.914846e-02  -2.531871e-06   1.739565e+03   1.008757e+00   5.395773e-01   1.968027e+00
  4.004372e-04   1.873133e-07   1.092401e-05   8.702549e-11   8.702549e-01   2.443029e+01
  3.931352e-04   1.982806e-07   1.097427e-05   8.583167e-11   8.583167e-01   2.419928e+01
  2.931558e-02  -2.147504e-07   1.742562e+03   1.016288e+00   5.438112e-01   1.999116e+00
  4.617786e-02   1.241383e-06   2.885650e+02   2.650987e-01   6.582132e-01   5.192901e+00
  2.495964e-02  -3.035108e-07   1.579787e+03   7.844530e-01   8.835730e-01   4.706730e+00
  2.502252e-02   2.595374e-07   1.574057e+03   7.835770e-01   8.823369e-01   4.706760e+00
  4.599496e-02  -4.114228e-06   2.971728e+02   2.719252e-01   6.565536e-01   5.162616e+00
  2.910256e-02   3.653264e-06   1.748925e+03   1.012587e+00   5.478994e-01   2.045568e+00
  3.791588e-04  -1.237425e-07   1.158070e-05   8.735465e-11   8.735465e-01   2.414722e+01
  3.783202e-04   1.806554e-07   1.168739e-05   8.796446e-11   8.796446e-01   2.447665e+01
  2.893731e-02  -8.082322e-06   1.781818e+03   1.025774e+00   5.446825e-01   1.975334e+00
  4.592438e-02   6.401249e-06   2.873289e+02   2.625141e-01   6.559003e-01   5.198880e+00
  2.496422e-02  -4.334040e-07   1.578580e+03   7.839977e-01   8.833882e-01   4.706484e+00
  2.512610e-02  -5.209062e-08   1.565869e+03   7.827276e-01   8.822143e-01   4.705100e+00
  4.583268e-02   4.183859e-06   2.940566e+02   2.681244e-01   6.619181e-01   5.175088e+00
  2.894266e-02  -4.369768e-06   1.742697e+03   1.003438e+00   5.304053e-01   1.903181e+00
  4.033153e-04   1.188082e-07   1.096512e-05   8.798087e-11   8.798087e-01   2.472842e+01
  3.828124e-04  -1.399849e-07   1.156299e-05   8.806156e-11   8.806156e-01   2.441245e+01
  2.912217e-02   2.368026e-06   1.742914e+03   1.009787e+00   5.413307e-01   1.973337e+00
  4.638819e-02  -5.520300e-06   2.911357e+02   2.686786e-01   6.596028e-01   5.206057e+00
  2.494438e-02  -1.845356e-07   1.576711e+03   7.824470e-01   8.814293e-01   4.706531e+00
  2.493666e-02   1.395462e-07   1.580892e+03   7.842791e-01   8.840318e-01   4.710328e+00
  4.593538e-02   2.660404e-06   2.839203e+02   2.594621e-01   6.582220e-01   5.221019e+00
  2.919741e-02  -1.967560e-06   1.763178e+03   1.024167e+00   5.458050e-01   1.992648e+00
  3.677925e-04   7.542998e-10   1.144370e-05   8.373354e-11   8.373354e-01   2.431146e+01
  3.815097e-04  -6.030017e-07   1.130402e-05   8.579629e-11   8.579629e-01   2.446328e+01
  2.925161e-02   3.539622e-06   1.730352e+03   1.006965e+00   5.379472e-01   1.959775e+00
  4.582989e-02  -3.751639e-06   2.935173e+02   2.676164e-01   6.608878e-01   5.180647e+00
  2.506947e-02  -1.756788e-08   1.571306e+03   7.836753e-01   8.828263e-01   4.707329e+00
  2.497575e-02  -2.082746e-07   1.576864e+03   7.835073e-01   8.824928e-01   4.704950e+00
  4.594248e-02   6.162325e-07   2.948784e+02   2.695179e-01   6.573733e-01   5.185589e+00
  2.920709e-02   1.968819e-07   1.756777e+03   1.020787e+00   5.518222e-01   2.062980e+00
  3.898252e-04  -1.110046e-07   1.109570e-05   8.605078e-11   8.605078e-01   2.401531e+01
  3.785239e-04  -7.718497e-08   1.140060e-05   8.585217e-11   8.585217e-01   2.425930e+01
  2.917396e-02  -3.427987e-06   1.767393e+03   1.025791e+00   5.469349e-01   1.999351e+00
  4.624969e-02   3.142223e-06   2.853376e+02   2.625415e-01   6.560293e-01   5.195548e+00
  2.491617e-02   4.700562e-08   1.581439e+03   7.839062e-01   8.826043e-01   4.712091e+00
  2.494998e-02   3.997085e-07   1.577714e+03   7.831205e-01   8.826847e-01   4.706880e+00
  4.588431e-02   3.813256e-07   2.903335e+02   2.650278e-01   6.560438e-01   5.200686e+00
  2.916429e-02   1.285693e-06   1.753829e+03   1.017581e+00   5.459504e-01   2.001177e+00
  3.741464e-04   1.018480e-08   1.177126e-05   8.761825e-11   8.761825e-01   2.426841e+01
  3.796843e-04  -3.688106e-07   1.155459e-05   8.727849e-11   8.727849e-01   2.422452e+01
  2.893087e-02  -2.287277e-06   1.768671e+03   1.017979e+00   5.456620e-01   1.993563e+00
  4.595505e-02   8.985959e-08   2.929109e+02   2.677928e-01   6.600469e-01   5.209275e+00
  2.498927e-02   3.230186e-07   1.578861e+03   7.849241e-01   8.833599e-01   4.707773e+00
  2.495698e-02   6.875564e-08   1.579307e+03   7.841312e-01   8.822516e-01   4.707066e+00
  4.613876e-02  -3.090321e-06   3.011751e+02   2.764490e-01   6.576054e-01   5.154558e+00
  2.905429e-02   9.254378e-07   1.743902e+03   1.008005e+00   5.447437e-01   2.024509e+00
  3.962762e-04  -3.509555e-07   1.133225e-05   8.933970e-11   8.933970e-01   2.420706e+01
  3.714735e-04   2.536594e-08   1.147458e-05   8.479977e-11   8.479977e-01   2.400994e+01
  2.921990e-02   3.452293e-06   1.748813e+03   1.016605e+00   5.487212e-01   2.033988e+00
  4.597189e-02  -2.677961e-06   2.917941e+02   2.668695e-01   6.569761e-01   5.199743e+00
  2.465985e-02   7.147867e-07   1.597668e+03   7.838037e-01   8.825120e-01   4.705436e+00
  2.507940e-02  -4.834750e-07   1.569633e+03   7.831511e-01   8.825953e-01   4.707646e+00
  4.591751e-02   8.405229e-07   2.905377e+02   2.654062e-01   6.623629e-01   5.167474e+00
  2.898541e-02  -1.718261e-06   1.738338e+03   1.002407e+00   5.268873e-01   1.877199e+00
  3.824675e-04   1.271340e-07   1.148850e-05   8.741543e-11   8.741543e-01   2.500130e+01
  3.794266e-04  -4.326168e-07   1.149533e-05   8.677195e-11   8.677195e-01   2.392438e+01
  2.917175e-02  -3.956687e-06   1.745394e+03   1.012945e+00   5.489546e-01   2.064914e+00
  4.604469e-02   2.898969e-06   3.007500e+02   2.754961e-01   6.601146e-01   5.170550e+00
  2.499944e-02   5.831888e-07   1.572975e+03   7.823159e-01   8.815780e-01   4.707780e+00
  2.481863e-02   6.712432e-07   1.591593e+03   7.858507e-01   8.847309e-01   4.707166e+00
  4.612106e-02  -2.122000e-07   2.816955e+02   2.584695e-01   6.570394e-01   5.224173e+00
  2.921092e-02   7.311452e-07   1.771236e+03   1.029323e+00   5.490499e-01   1.995291e+00
  3.792267e-04  -1.808942e-07   1.108803e-05   8.365337e-11   8.365337e-01   2.431069e+01
  3.787227e-04   1.373614e-07   1.132416e-05   8.532132e-11   8.532132e-01   2.403669e+01
  2.894471e-02   5.165379e-10   1.777869e+03   1.023762e+00   5.517549e-01   2.048981e+00
  4.619056e-02   2.192125e-06   2.890410e+02   2.656091e-01   6.555114e-01   5.194110e+00
  2.490669e-02  -6.154816e-07   1.581727e+03   7.837503e-01   8.833947e-01   4.707538e+00
  2.498097e-02  -4.346775e-07   1.574477e+03   7.824845e-01   8.816805e-01   4.705041e+00
  4.591214e-02  -1.391709e-06   2.976493e+02   2.718708e-01   6.588368e-01   5.183731e+00
  2.919745e-02   1.515197e-06   1.739443e+03   1.010381e+00   5.450273e-01   2.016486e+00
  3.720571e-04   3.800570e-08   1.204260e-05   8.913741e-11   8.913741e-01   2.416994e+01
  3.810692e-04  -3.884827e-07   1.158260e-05   8.780920e-11   8.780920e-01   2.367452e+01
  2.923260e-02  -1.718125e-07   1.729269e+03   1.005681e+00   5.521173e-01   2.107636e+00
  4.577645e-02  -7.666087e-08   3.082192e+02   2.806932e-01   6.596803e-01   5.159379e+00
  2.502766e-02  -5.863270e-07   1.570042e+03   7.817389e-01   8.811247e-01   4.698735e+00
  2.491554e-02   4.031272e-07   1.585390e+03   7.858444e-01   8.842613e-01   4.710015e+00
  4.608679e-02  -1.097807e-06   2.876993e+02   2.637822e-01   6.599736e-01   5.182165e+00
  2.902693e-02  -1.045830e-06   1.750660e+03   1.010958e+00   5.333114e-01   1.903933e+00
  3.910734e-04  -4.046085e-08   1.109234e-05   8.630016e-11   8.630016e-01   2.489818e+01
  3.934787e-04   2.424885e-07   1.117448e-05   8.747396e-11   8.747396e-01   2.439919e+01
  2.895320e-02  -8.942618e-07   1.761201e+03   1.014461e+00   5.419913e-01   2.012617e+00
  4.607948e-02   3.712027e-06   2.923614e+02   2.680142e-01   6.561705e-01   5.143001e+00
  2.523010e-02   4.520990e-07   1.560808e+03   7.834273e-01   8.830125e-01   4.705323e+00
  2.493541e-02   4.950554e-07   1.580470e+03   7.840305e-01   8.833312e-01   4.705152e+00
  4.594265e-02   2.847967e-06   2.867083e+02   2.620514e-01   6.593094e-01   5.220379e+00
  2.918213e-02  -5.192912e-07   1.766271e+03   1.025427e+00   5.488434e-01   2.009341e+00
  3.571988e-04  -1.018489e-07   1.175999e-05   8.356938e-11   8.356938e-01   2.408692e+01
  3.884748e-04   5.085188e-08   1.121374e-05   8.666494e-11   8.666494e-01   2.424397e+01
  2.897038e-02   1.347205e-06   1.762551e+03   1.015842e+00   5.443955e-01   2.010644e+00
  4.579591e-02  -2.611234e-06   2.974903e+02   2.710377e-01   6.608014e-01   5.180470e+00
  2.504422e-02   3.671653e-07   1.573334e+03   7.838963e-01   8.828527e-01   4.706685e+00
  2.480153e-02   3.132299e-07   1.590018e+03   7.845319e-01   8.831302e-01   4.703926e+00
  4.614507e-02   1.576460e-06   2.919832e+02   2.680485e-01   6.567352e-01   5.199440e+00
  2.913951e-02   6.474095e-07   1.764222e+03   1.022741e+00   5.544594e-01   2.072286e+00
  3.904495e-04  -7.071888e-09   1.101931e-05   8.559519e-11   8.559519e-01   2.388934e+01
  3.908773e-04   3.515766e-07   1.103597e-05   8.581856e-11   8.581856e-01   2.413360e+01
  2.888143e-02   2.225414e-06   1.784911e+03   1.025570e+00   5.497856e-01   2.031841e+00
  4.607658e-02   5.815893e-07   2.898493e+02   2.656945e-01   6.560580e-01   5.187104e+00
  2.493405e-02  -4.306673e-07   1.582210e+03   7.848507e-01   8.840958e-01   4.710093e+00
  2.494827e-02  -3.096922e-07   1.578264e+03   7.833398e-01   8.823874e-01   4.704978e+00
  4.596720e-02   2.085102e-06   2.949391e+02   2.697184e-01   6.574841e-01   5.193083e+00
  2.907129e-02  -6.997787e-07   1.761110e+03   1.018546e+00   5.509382e-01   2.050442e+00
  3.613203e-04  -6.546389e-08   1.206391e-05   8.671827e-11   8.671827e-01   2.395492e+01
  3.926421e-04   1.071040e-07   1.125910e-05   8.794897e-11   8.794897e-01   2.407844e+01
  2.891023e-02   3.364546e-06   1.762676e+03   1.013805e+00   5.469442e-01   2.020217e+00
  4.582975e-02  -4.385430e-06   2.995218e+02   2.730902e-01   6.599323e-01   5.197938e+00
  2.503160e-02  -7.619686e-07   1.576604e+03   7.851297e-01   8.832952e-01   4.707710e+00
  2.498654e-02  -9.590441e-08   1.577155e+03   7.839902e-01   8.824893e-01   4.704859e+00
  4.597605e-02  -1.441181e-06   2.997701e+02   2.741890e-01   6.572890e-01   5.174522e+00
  2.902750e-02   2.548952e-06   1.759588e+03   1.016134e+00   5.520875e-01   2.084235e+00
  3.995428e-04   4.189388e-08   1.096305e-05   8.714149e-11   8.714149e-01   2.387162e+01
  3.949859e-04   1.525559e-07   1.107452e-05   8.702351e-11   8.702351e-01   2.422189e+01
  2.903695e-02  -2.657171e-06   1.749704e+03   1.010754e+00   5.442876e-01   2.015877e+00
  4.588067e-02   2.475861e-06   2.987483e+02   2.726876e-01   6.584461e-01   5.166452e+00
  2.498873e-02   1.775176e-08   1.577980e+03   7.844693e-01   8.822111e-01   4.701214e+00
  2.497081e-02   7.954061e-07   1.578768e+03   7.842980e-01   8.825353e-01   4.703362e+00
  4.595828e-02  -4.311910e-06   3.017664e+02   2.759083e-01   6.589908e-01   5.166590e+00
  2.903442e-02   2.521773e-06   1.745678e+03   1.008341e+00   5.455680e-01   2.034476e+00
  3.678114e-04   6.621993e-09   1.200571e-05   8.785028e-11   8.785028e-01   2.410772e+01
  3.937518e-04   2.920791e-08   1.107302e-05   8.673985e-11   8.673985e-01   2.452169e+01
  2.924761e-02  -1.636792e-06   1.732861e+03   1.008287e+00   5.401012e-01   1.992816e+00
  4.570087e-02  -8.875316e-07   2.974120e+02   2.704040e-01   6.599134e-01   5.166476e+00
  2.503231e-02   2.203870e-07   1.577266e+03   7.854815e-01   8.830492e-01   4.704226e+00
  2.504297e-02  -4.149947e-07   1.572524e+03   7.834536e-01   8.822468e-01   4.701909e+00
  4.585349e-02   5.999536e-08   3.011062e+02   2.746770e-01   6.598743e-01   5.160321e+00
  2.901356e-02  -1.068086e-06   1.749568e+03   1.009862e+00   5.449363e-01   2.036621e+00
  4.094905e-04   1.531283e-07   1.058586e-05   8.623833e-11   8.623833e-01   2.415465e+01
  3.936350e-04  -4.506186e-08   1.105602e-05   8.658103e-11   8.658103e-01   2.446628e+01
  2.907946e-02  -1.349733e-06   1.762198e+03   1.019462e+00   5.440212e-01   2.002752e+00
  4.593540e-02   3.199890e-07   2.916668e+02   2.665414e-01   6.562027e-01   5.152206e+00
  2.499205e-02   6.842402e-07   1.579794e+03   7.854750e-01   8.844570e-01   4.707848e+00
  2.495235e-02   4.078536e-07   1.577828e+03   7.832516e-01   8.823044e-01   4.701811e+00
  4.587941e-02  -3.799725e-07   2.968879e+02   2.709820e-01   6.593155e-01   5.182266e+00
  2.922942e-02   8.509236e-07   1.742522e+03   1.013278e+00   5.481984e-01   2.044799e+00
  3.666979e-04   1.083367e-08   1.180917e-05   8.615054e-11   8.615054e-01   2.408843e+01
  3.896716e-04   2.172872e-07   1.129703e-05   8.757762e-11   8.757762e-01   2.459118e+01
  2.882460e-02  -1.633700e-06   1.778167e+03   1.019685e+00   5.387424e-01   1.937158e+00
  4.594348e-02   2.453269e-06   2.868419e+02   2.621782e-01   6.588147e-01   5.200281e+00
  2.489129e-02   2.398664e-07   1.584590e+03   7.846836e-01   8.839613e-01   4.708375e+00
  2.504216e-02   1.205926e-07   1.570880e+03   7.826091e-01   8.813972e-01   4.699563e+00
  4.578962e-02  -3.183855e-06   3.043558e+02   2.772546e-01   6.585600e-01   5.146790e+00
  2.913127e-02   2.351426e-06   1.737667e+03   1.007062e+00   5.460858e-01   2.054031e+00
  4.184982e-04  -6.481292e-09   1.058989e-05   8.816889e-11   8.816889e-01   2.413963e+01
  3.970663e-04  -1.048692e-07   1.085800e-05   8.577149e-11   8.577149e-01   2.450694e+01
  2.914323e-02  -1.185898e-06   1.753449e+03   1.016625e+00   5.438927e-01   1.978574e+00
  4.604563e-02   3.915333e-07   2.884228e+02   2.642093e-01   6.569320e-01   5.203051e+00
  2.488544e-02   2.196212e-07   1.582337e+03   7.833837e-01   8.820643e-01   4.700745e+00
  2.497349e-02  -1.470393e-07   1.577330e+03   7.836676e-01   8.825947e-01   4.706608e+00
  4.590032e-02  -2.168337e-06   2.948934e+02   2.692842e-01   6.602215e-01   5.160328e+00
  2.912327e-02  -9.002189e-07   1.739694e+03   1.007960e+00   5.356146e-01   1.942385e+00
  3.845846e-04   1.708210e-08   1.129544e-05   8.642215e-11   8.642215e-01   2.470629e+01
  3.901343e-04   1.265718e-07   1.112203e-05   8.632333e-11   8.632333e-01   2.462166e+01
  2.926332e-02  -1.807858e-06   1.730624e+03   1.007527e+00   5.374833e-01   1.971248e+00
  4.589559e-02   9.585758e-07   2.923396e+02   2.669247e-01   6.592026e-01   5.168560e+00
  2.491103e-02   4.663572e-07   1.581899e+03   7.839720e-01   8.826564e-01   4.707225e+00
  2.499490e-02  -7.562723e-08   1.575879e+03   7.836180e-01   8.831571e-01   4.702979e+00
  4.584058e-02   4.031132e-06   2.918675e+02   2.661743e-01   6.572710e-01   5.184822e+00
  2.900153e-02  -3.472182e-06   1.773130e+03   1.023038e+00   5.491057e-01   2.027095e+00
  4.113020e-04  -2.953925e-10   1.038053e-05   8.493964e-11   8.493964e-01   2.411526e+01
  3.812285e-04  -2.291718e-07   1.115901e-05   8.463329e-11   8.463329e-01   2.469684e+01
  2.923192e-02   1.269510e-06   1.771206e+03   1.030046e+00   5.452342e-01   1.970306e+00
  4.612471e-02  -1.015800e-06   2.789456e+02   2.559666e-01   6.545933e-01   5.197758e+00
  2.493554e-02  -1.709257e-07   1.581399e+03   7.844953e-01   8.834583e-01   4.711633e+00
  2.489417e-02  -2.585885e-07   1.580997e+03   7.829949e-01   8.824625e-01   4.704978e+00
  4.590566e-02  -6.200014e-07   2.927924e+02   2.673967e-01   6.575462e-01   5.201487e+00
  2.913473e-02  -1.899391e-07   1.757067e+03   1.018426e+00   5.466847e-01   2.004118e+00
  3.954136e-04   5.853341e-08   1.114196e-05   8.764832e-11   8.764832e-01   2.429069e+01
  2.536427e-05   8.939842e-08   1.735628e-04   8.758083e-11   8.758083e-01   3.837575e+01
  3.248391e-02  -9.142876e-07   1.609584e+03   1.040188e+00   4.339818e-01   1.088641e+00
  4.971892e-02  -3.713913e-06   8.715536e+01   8.620768e-02   6.560711e-01   6.654609e+00
  2.345461e-02  -6.155000e-07   1.653927e+03   7.717466e-01   8.928335e-01   5.608950e+00
  2.343440e-02  -1.347456e-07   1.658080e+03   7.730178e-01   8.953068e-01   5.615527e+00
  4.960822e-02  -1.697956e-06   7.414872e+01   7.317915e-02   6.586830e-01   6.694601e+00
  3.290793e-02   6.220181e-06   1.584005e+03   1.037020e+00   4.299340e-01   1.039846e+00
  1.727922e-05   5.397405e-08   2.450430e-04   8.423574e-11   8.423574e-01   3.861860e+01
  1.722291e-05  -1.148412e-10   2.553686e-04   8.749921e-11   8.749921e-01   3.917745e+01
  3.275967e-02   9.003392e-06   1.561554e+03   1.017716e+00   4.251887e-01   1.021207e+00
  4.984235e-02  -7.012916e-06   8.694058e+01   8.620872e-02   6.567279e-01   6.624511e+00
  2.346815e-02   4.511647e-07   1.652028e+03   7.713058e-01   8.930090e-01   5.612062e+00
  2.347637e-02  -2.292440e-07   1.652593e+03   7.718396e-01   8.946281e-01   5.611678e+00
  4.931278e-02  -9.821493e-07   7.744642e+01   7.597854e-02   6.575647e-01   6.664737e+00
  3.331457e-02   2.095227e-07   1.560214e+03   1.034067e+00   4.286001e-01   1.031839e+00
  2.443684e-05  -2.429060e-08   1.706731e-04   8.297366e-11   8.297366e-01   3.891941e+01
  2.783718e-05   8.713998e-08   1.582248e-04   8.762535e-11   8.762535e-01   3.998998e+01
  3.253937e-02   2.003507e-06   1.497103e+03   9.691502e-01   4.072167e-01   9.939554e-01
  4.953990e-02  -5.175844e-06   8.953404e+01   8.824161e-02   6.641291e-01   6.606094e+00
  2.358764e-02   6.318195e-08   1.641319e+03   7.702074e-01   8.918745e-01   5.614659e+00
  2.343876e-02  -5.481081e-08   1.657712e+03   7.729898e-01   8.954094e-01   5.609043e+00
  4.970273e-02   1.632486e-06   7.475027e+01   7.391339e-02   6.562215e-01   6.670492e+00
  3.277907e-02  -5.956351e-07   1.601789e+03   1.044557e+00   4.312895e-01   1.038517e+00
  1.858279e-05  -3.795494e-08   2.257520e-04   8.345889e-11   8.345889e-01   3.859233e+01
  1.529212e-05  -2.586051e-08   2.652551e-04   8.069777e-11   8.069777e-01   4.089038e+01
           nan            nan            nan            nan            nan            nan
  4.953241e-02  -5.364411e-06   7.104625e+01   7.001011e-02   6.669281e-01   6.631539e+00
  2.354495e-02   7.200990e-07   1.644137e+03   7.701337e-01   8.941333e-01   5.620954e+00
  2.346535e-02   1.410933e-07   1.648850e+03   7.697300e-01   8.935358e-01   5.606386e+00
  4.944475e-02  -1.822400e-06   7.548339e+01   7.425090e-02   6.592435e-01   6.691227e+00
  3.276929e-02   1.707194e-06   1.598262e+03   1.041946e+00   4.309426e-01   1.036901e+00
  2.837301e-05   8.343835e-08   1.479527e-04   8.351386e-11   8.351386e-01   3.857485e+01
           nan            nan            nan            nan            nan            nan
           inf           -inf            nan            nan            inf            nan
           nan            nan            nan            nan           -inf            nan
  2.350512e-02   8.707250e-07   1.648846e+03   7.710324e-01   8.967836e-01   5.624142e+00
  2.345752e-02   6.981252e-07   1.646857e+03   7.685431e-01   8.925184e-01   5.614079e+00
  4.964789e-02  -2.694813e-07   7.921219e+01   7.823895e-02   6.580969e-01   6.665295e+00
  3.302993e-02   3.497199e-06   1.574841e+03   1.034843e+00   4.306324e-01   1.044721e+00
  1.695758e-05  -4.040290e-08   2.476756e-04   8.355595e-11   8.355595e-01   3.860650e+01
           nan            nan            nan            nan           -inf            nan
           nan            nan            nan            nan           -inf            nan
           inf            inf            nan            nan -3.737690e+204            inf
           nan            nan            nan            nan            inf            nan
  2.354982e-02   5.458012e-07   1.639242e+03   7.679993e-01   8.923789e-01   5.619061e+00
  4.932207e-02  -1.466138e-06   7.869396e+01   7.721698e-02   6.590813e-01   6.654562e+00
  3.317742e-02  -2.234260e-07   1.552133e+03   1.024476e+00   4.245020e-01   1.018438e+00
  2.636647e-05   5.161297e-08   1.591738e-04   8.349369e-11   8.349369e-01   3.890746e+01
           nan            nan            nan            nan           -inf            nan
           inf            inf            nan            nan -2.095258e+228            nan
           nan            nan            nan            nan            inf            nan
  2.331781e-02   3.347386e-07   1.661226e+03   7.706310e-01   8.951291e-01   5.617656e+00
  2.343692e-02  -2.448405e-07   1.650132e+03   7.693953e-01   8.930751e-01   5.622762e+00
  4.968456e-02   8.701055e-06   7.098013e+01   7.015980e-02   6.568359e-01   6.700756e+00
  3.265847e-02  -1.246145e-05   1.615697e+03   1.049750e+00   4.325596e-01   1.041466e+00
  1.869666e-05  -5.462673e-08   2.211475e-04   8.225761e-11   8.225761e-01   3.851020e+01
  1.042835e-05   3.071381e-08   3.919765e-04   8.132155e-11   8.132155e-01   3.855700e+01
           nan            nan            nan            nan            nan            nan
  4.958029e-02  -1.082973e-05   7.216197e+01   7.117829e-02   6.557614e-01   6.706892e+00
  2.326907e-02  -3.092388e-07   1.667416e+03   7.718861e-01   8.946459e-01   5.615138e+00
  2.354709e-02   1.691799e-07   1.644632e+03   7.704350e-01   8.930462e-01   5.616477e+00
  4.939878e-02  -1.753889e-06   7.805940e+01   7.671345e-02   6.601924e-01   6.674752e+00
  3.296376e-02   5.339396e-06   1.587109e+03   1.040816e+00   4.312536e-01   1.068373e+00
  2.190452e-05   1.778585e-08   1.896134e-04   8.262907e-11   8.262907e-01   3.841847e+01
           nan            nan            nan            nan            nan            nan
           inf           -inf            nan            nan            inf            nan
           nan            nan            nan            nan           -inf            nan
  2.338917e-02   5.161953e-07   1.657225e+03   7.711280e-01   8.943863e-01   5.615414e+00
  2.337824e-02  -5.855675e-08   1.658338e+03   7.712850e-01   8.946980e-01   5.618344e+00
  4.958382e-02   2.119839e-06   7.158196e+01   7.061121e-02   6.531375e-01   6.705171e+00
  3.325141e-02   3.077429e-06   1.606260e+03   1.062566e+00   4.387884e-01   1.044841e+00
  1.723905e-05  -2.306737e-08   2.419688e-04   8.298560e-11   8.298560e-01   3.828192e+01
           nan            nan            nan            nan           -inf            nan
           nan            nan            nan            nan           -inf            nan
           inf           -inf            nan            nan -5.284104e+188            inf
           nan            nan            nan            nan            inf            nan
  2.353538e-02   2.157848e-07   1.649659e+03   7.724059e-01   8.934150e-01   5.613288e+00
  4.951214e-02   1.276929e-06   9.065204e+01   8.929341e-02   6.581581e-01   6.621010e+00
  3.261822e-02  -1.540154e-06   1.600289e+03   1.038458e+00   4.327893e-01   1.064540e+00
  2.247488e-05  -1.219197e-08   1.907334e-04   8.528138e-11   8.528138e-01   3.836378e+01
           nan            nan            nan            nan           -inf            nan
           inf            inf            nan            nan -1.992903e+210            nan
           nan            nan            nan            nan            inf            nan
  2.346513e-02  -1.080144e-06   1.648398e+03   7.695120e-01   8.902985e-01   5.606852e+00
  2.342857e-02  -1.544467e-07   1.658064e+03   7.728177e-01   8.959673e-01   5.615189e+00
  4.956634e-02  -3.899177e-06   6.929328e+01   6.832948e-02   6.579105e-01   6.686928e+00
  3.328217e-02   6.017464e-06   1.567103e+03   1.037622e+00   4.279596e-01   1.020272e+00
  1.944472e-05   2.070222e-09   2.134511e-04   8.257154e-11   8.257154e-01   3.894664e+01
  1.505039e-05  -6.852494e-08   2.676802e-04   8.014828e-11   8.014828e-01   3.991789e+01
           nan           -inf            nan            nan            inf            nan
  4.978525e-02  -3.349800e-06   8.450553e+01   8.369817e-02   6.644236e-01   6.570277e+00
  2.366910e-02   1.384534e-07   1.642258e+03   7.733092e-01   8.943377e-01   5.618533e+00
  2.343936e-02   2.902856e-07   1.656643e+03   7.725110e-01   8.929493e-01   5.602550e+00
  4.952066e-02   3.024121e-06   9.135967e+01   9.000591e-02   6.558795e-01   6.641315e+00
  3.268373e-02  -5.580067e-06   1.615495e+03   1.050430e+00   4.382698e-01   1.069452e+00
  2.062682e-05  -1.176779e-08   2.110533e-04   8.660733e-11   8.660733e-01   3.816083e+01
  2.522137e-05  -2.213998e-08   1.533763e-04   7.695857e-11   7.695857e-01   3.804209e+01
  3.265106e-02  -1.145918e-05   1.646260e+03   1.069365e+00   4.344438e-01   1.087683e+00
  4.967033e-02   9.880417e-06   5.381904e+01   5.318182e-02   6.639031e-01   6.739035e+00
  2.353002e-02  -2.415455e-07   1.643486e+03   7.693403e-01   8.953678e-01   5.617960e+00
  2.355365e-02   4.969834e-08   1.642423e+03   7.696147e-01   8.929516e-01   5.618387e+00
  4.958146e-02  -5.499526e-06   7.880819e+01   7.773575e-02   6.627530e-01   6.619285e+00
  3.297993e-02  -6.413145e-07   1.498358e+03   9.830948e-01   4.092447e-01   9.991118e-01
  2.299421e-05   5.070401e-08   1.817469e-04   8.314110e-11   8.314110e-01   4.020497e+01
  7.407593e-06   8.043381e-09   5.899216e-04   8.693638e-11   8.693638e-01   3.716695e+01
  3.349988e-02   1.961852e-05   1.649607e+03   1.099395e+00   4.593286e-01   1.156167e+00
  4.961060e-02  -9.595689e-06   7.027147e+01   6.935594e-02   6.477188e-01   6.777217e+00
  2.331573e-02  -4.160380e-07   1.660879e+03   7.704013e-01   8.937744e-01   5.614037e+00
  2.346670e-02  -1.243902e-07   1.652141e+03   7.713103e-01   8.955538e-01   5.624991e+00
  4.949874e-02   8.251913e-07   6.710473e+01   6.608112e-02   6.588518e-01   6.696915e+00
